n,p,bitstring,frecuencia,probabilidad,costo,es_optimo
12,1,000011100010,1,0.001953125,69.58700600200001,False
12,1,110110000001,1,0.001953125,69.548045522,False
12,1,001001111110,1,0.001953125,69.548045522,False
12,1,100111000101,1,0.001953125,69.500162755,False
12,1,010011110101,1,0.001953125,69.440323219,False
12,1,011111000000,1,0.001953125,69.395855381,False
12,1,010001111011,1,0.001953125,69.17774756200001,False
12,1,101110000100,1,0.001953125,69.17774756200001,False
12,1,100001001100,1,0.001953125,69.15963474600001,False
12,1,011101111100,2,0.00390625,69.10130464400001,False
12,1,101001111110,1,0.001953125,69.073440188,False
12,1,010110000001,1,0.001953125,69.073440188,False
12,1,111111000100,1,0.001953125,68.82475120600002,False
12,1,000000111011,1,0.001953125,68.82475120600002,False
12,1,101111000101,1,0.001953125,68.820616171,False
12,1,011011110101,1,0.001953125,68.76077663500001,False
12,1,011111000101,1,0.001953125,68.690604835,False
12,1,011001111011,1,0.001953125,68.498200978,False
12,1,001101111000,1,0.001953125,68.451597057,False
12,1,101010000011,1,0.001953125,68.42175806,False
12,1,000011000010,1,0.001953125,68.26956791900001,False
12,1,111100111101,1,0.001953125,68.26956791900001,False
12,1,000001101111,1,0.001953125,68.23236306900002,False
12,1,001001011110,1,0.001953125,68.23060743900001,False
12,1,111001101001,1,0.001953125,68.21249462300001,False
12,1,110111000100,1,0.001953125,68.14520462200001,False
12,1,011111100000,1,0.001953125,68.078417298,False
12,1,001010000011,2,0.00390625,67.947152726,False
12,1,101000101100,1,0.001953125,67.919918427,False
12,1,110101101111,1,0.001953125,67.79559274200001,False
12,1,011001011010,1,0.001953125,67.580899852,False
12,1,100110100101,1,0.001953125,67.580899852,False
12,1,010001011111,1,0.001953125,67.55519589,False
12,1,000111100001,1,0.001953125,67.403005749,False
12,1,011111100101,1,0.001953125,67.373166752,False
12,1,111101101111,1,0.001953125,67.116046158,False
12,1,101110100101,1,0.001953125,66.90135326800001,False
12,1,010001011010,1,0.001953125,66.90135326800001,False
12,1,001011010001,1,0.001953125,66.793630965,False
12,1,001111100001,1,0.001953125,66.72345916500001,False
12,1,011000111110,3,0.005859375,66.560173,False
12,1,100111000001,1,0.001953125,66.560173,False
12,1,011011110100,1,0.001953125,66.526037426,False
12,1,100110000101,1,0.001953125,66.263461769,False
12,1,111000111110,1,0.001953125,66.085567666,False
12,1,001000111010,1,0.001953125,65.910465413,False
12,1,110111000101,1,0.001953125,65.910465413,False
12,1,101111000001,1,0.001953125,65.880626416,False
12,1,010111000100,1,0.001953125,65.776319042,False
12,1,011110010110,1,0.001953125,65.302343865,False
12,1,011111100100,1,0.001953125,65.138427543,False
12,1,001000011101,1,0.001953125,65.08185664100002,False
12,1,000000101111,1,0.001953125,64.99566208300001,False
12,1,101000101000,1,0.001953125,64.979928672,False
12,1,100110100001,1,0.001953125,64.640910097,False
12,1,110100101111,1,0.001953125,64.55889175600001,False
12,1,011000011001,1,0.001953125,64.432149054,False
12,1,000001011011,1,0.001953125,64.270612137,False
12,1,000110100001,1,0.001953125,64.166304763,False
12,1,111111110000,1,0.001953125,63.678224,False
12,1,110110100100,1,0.001953125,63.59106555300001,False
12,1,001110100001,1,0.001953125,63.486758179000006,False
12,1,111111000011,1,0.001953125,63.485008931,False
12,1,100110110101,1,0.001953125,63.350931606,False
12,1,010001001111,1,0.001953125,63.325227644,False
12,1,011001111110,1,0.001953125,63.323472014000004,False
12,1,100110000001,1,0.001953125,63.323472014000004,False
12,1,000001001110,1,0.001953125,63.321092609000004,False
12,1,010110110110,1,0.001953125,63.305359198000005,False
12,1,110000111111,1,0.001953125,63.171281873000005,False
12,1,110110000010,2,0.00390625,63.162593738000005,False
12,1,000111110011,1,0.001953125,63.012783002000006,False
12,1,011111000011,1,0.001953125,63.010403597,False
12,1,001111100110,1,0.001953125,62.742810058,False
12,1,101110110101,1,0.001953125,62.671385022,False
12,1,111001001101,1,0.001953125,62.655651611,False
12,1,101000011100,2,0.00390625,62.372512098,False
12,1,001111110011,1,0.001953125,62.333236418,False
12,1,000000011100,1,0.001953125,62.167570848000004,False
12,1,110111010001,1,0.001953125,62.08137629,False
12,1,101110010000,1,0.001953125,62.007789561,False
12,1,000001111010,2,0.00390625,61.994217843,False
12,1,110110100010,1,0.001953125,61.845155655000006,False
12,1,000111010011,1,0.001953125,61.69534491900001,False
12,1,101111100111,1,0.001953125,61.517863261,False
12,1,100111100010,1,0.001953125,61.492159299,False
12,1,001001011010,1,0.001953125,61.356326344,False
12,1,011001101111,1,0.001953125,61.328242977,False
12,1,100111010100,1,0.001953125,61.031531746,False
12,1,100111000111,1,0.001953125,60.879971762000004,False
12,1,110011000000,1,0.001953125,60.62146209400001,False
12,1,000110100000,1,0.001953125,60.572472386,False
12,1,100110110001,1,0.001953125,60.410941851000004,False
12,1,111111000110,1,0.001953125,60.204560213,False
12,1,101111110000,1,0.001953125,60.088526658,False
12,1,011101001001,1,0.001953125,59.80783818500001,False
12,1,110011100000,1,0.001953125,59.30402401100001,False
12,1,011000011100,1,0.001953125,59.257420090000004,False
12,1,101001011100,1,0.001953125,59.135811112,False
12,1,011001011000,1,0.001953125,58.960708859,False
12,1,001100101101,1,0.001953125,58.538282869,False
12,1,011001011101,3,0.005859375,58.255458313,False
12,1,110000011100,1,0.001953125,58.10326817200001,False
12,1,111010000000,1,0.001953125,58.064307692,False
12,1,111011110010,1,0.001953125,57.90039137,False
12,1,010001111101,2,0.00390625,57.61756681400001,False
12,1,000101001100,1,0.001953125,57.543259979000005,False
12,1,100001111101,1,0.001953125,57.538963402,False
12,1,010000111100,1,0.001953125,57.260435423000004,False
12,1,001100001101,1,0.001953125,57.220844786,False
12,1,010101001000,1,0.001953125,56.893552392000004,False
12,1,100010110010,1,0.001953125,56.86784843000001,False
12,1,101111110001,1,0.001953125,56.494694281,False
12,1,010110100111,2,0.00390625,56.19582135700001,False
12,1,011100111010,1,0.001953125,55.102139132000005,False
12,1,001001011001,1,0.001953125,54.970874560000006,False
12,1,110000111101,1,0.001953125,54.551090880000004,False
12,1,101011000101,1,0.001953125,54.422592548000004,False
12,1,011100111111,1,0.001953125,54.396888586,False
12,1,011101111011,1,0.001953125,54.100177355,False
12,1,000110111001,1,0.001953125,53.391085966,False
12,1,011110100110,1,0.001953125,53.281535564,False
12,1,000101011110,1,0.001953125,53.153037232,False
12,1,110101100000,1,0.001953125,52.49054976400001,False
12,1,101010110100,1,0.001953125,51.867193776,False
12,1,001101001111,1,0.001953125,51.837354779,False
12,1,010010111011,1,0.001953125,51.202950678,False
12,1,110011100101,1,0.001953125,50.195003707000005,False
12,1,011011111011,1,0.001953125,47.286703108,False
12,1,111100010000,1,0.001953125,47.020865199000006,False
12,1,000011101111,1,0.001953125,47.020865199000006,False
12,1,000001001101,1,0.001953125,46.739068733,False
12,1,010100010001,1,0.001953125,46.475464986,False
12,1,010100010000,1,0.001953125,42.881632609,False
12,1,111100000010,1,0.001953125,42.630642452000004,False
12,1,111110001000,2,0.00390625,39.428077040000005,False
12,1,100101110101,1,0.001953125,38.90273275,False
12,1,111010001110,1,0.001953125,38.331628575,False
12,1,000000010110,1,0.001953125,37.753507566,False
12,1,101110101100,1,0.001953125,37.46093137,False
12,1,001110101100,1,0.001953125,35.09204579,False
12,1,000001000111,1,0.001953125,33.880670711,False
12,1,111000010000,1,0.001953125,32.622841576,False
12,1,001000100111,1,0.001953125,31.281861224,False
12,1,110110111001,1,0.001953125,30.966384918,False
12,1,100110101110,1,0.001953125,28.161193793,False
12,1,011001000110,1,0.001953125,27.376687576,False
12,1,011101000000,1,0.001953125,24.538844701,False
12,1,100010111111,1,0.001953125,24.538844701,False
12,1,111011011011,1,0.001953125,22.589742801,False
12,1,000101000001,1,0.001953125,21.228556985999997,False
12,1,000101000111,1,0.001953125,19.482647088,False
12,1,000000100000,1,0.001953125,1.317438083,False
12,2,000110110101,2,0.00390625,93.29962133600002,True
12,2,110001001010,4,0.0078125,92.62007475200001,False
12,2,001110110101,1,0.001953125,92.62007475200001,False
12,2,000110010101,2,0.00390625,91.98218325300002,False
12,2,111001101010,2,0.00390625,91.98218325300002,False
12,2,010110010001,3,0.005859375,91.33247566600001,False
12,2,101001101110,2,0.00390625,91.33247566600001,False
12,2,110001101010,2,0.00390625,91.30263666900002,False
12,2,001110010101,1,0.001953125,91.30263666900002,False
12,2,011110010001,5,0.009765625,90.652929082,False
12,2,110001001011,1,0.001953125,90.38533554300001,False
12,2,000111110101,2,0.00390625,90.06292035000001,False
12,2,111000001010,1,0.001953125,90.06292035000001,False
12,2,010110110001,4,0.0078125,90.01503758300001,False
12,2,101001001110,4,0.0078125,90.01503758300001,False
12,2,000110110100,2,0.00390625,89.705788959,False
12,2,001111110101,1,0.001953125,89.383373766,False
12,2,100001001110,2,0.00390625,89.33549099900002,False
12,2,011110110001,2,0.00390625,89.33549099900002,False
12,2,110001101011,5,0.009765625,89.06789746000001,False
12,2,001110010100,2,0.00390625,89.06789746000001,False
12,2,000111010101,3,0.005859375,88.74548226700001,False
12,2,111000101010,3,0.005859375,88.74548226700001,False
12,2,100001101111,2,0.00390625,88.418189873,False
12,2,101001101010,1,0.001953125,88.39248591100001,False
12,2,010110010101,1,0.001953125,88.39248591100001,False
12,2,111001101011,1,0.001953125,88.38835087600002,False
12,2,101000101110,1,0.001953125,88.09577468,False
12,2,001111010101,2,0.00390625,88.06593568300002,False
12,2,110000101010,1,0.001953125,88.06593568300002,False
12,2,010110010000,2,0.00390625,87.73864328900001,False
12,2,011110010101,2,0.00390625,87.712939327,False
12,2,100001101010,1,0.001953125,87.712939327,False
12,2,111101001000,1,0.001953125,87.52178870600001,False
12,2,000010110111,1,0.001953125,87.52178870600001,False
12,2,100000101110,2,0.00390625,87.416228096,False
12,2,011111010001,1,0.001953125,87.416228096,False
12,2,110000001011,3,0.005859375,87.14863455700001,False
12,2,001111110100,1,0.001953125,87.14863455700001,False
12,2,100001001111,1,0.001953125,87.10075179000002,False
12,2,010110110101,2,0.00390625,87.07504782800002,False
12,2,101001001010,1,0.001953125,87.07504782800002,False
12,2,110101001000,1,0.001953125,86.842242122,False
12,2,010111110001,4,0.0078125,86.778336597,False
12,2,101000001110,3,0.005859375,86.778336597,False
12,2,111000001011,2,0.00390625,86.469087973,False
12,2,111001001110,2,0.00390625,86.425340241,False
12,2,000110110001,2,0.00390625,86.425340241,False
12,2,101001001111,2,0.00390625,86.42120520600001,False
12,2,010110110000,1,0.001953125,86.42120520600001,False
12,2,011110110101,1,0.001953125,86.39550124400002,False
12,2,111101101000,3,0.005859375,86.20435062300001,False
12,2,100000001110,2,0.00390625,86.09879001300001,False
12,2,011111110001,1,0.001953125,86.09879001300001,False
12,2,001110110001,2,0.00390625,85.74579365700002,False
12,2,110001001110,1,0.001953125,85.74579365700002,False
12,2,101101101100,1,0.001953125,85.554643036,False
12,2,110101101000,3,0.005859375,85.52480403900002,False
12,2,011110010100,1,0.001953125,85.478200118,False
12,2,011111010000,2,0.00390625,85.181488887,False
12,2,100000101111,1,0.001953125,85.181488887,False
12,2,101000101010,1,0.001953125,85.155784925,False
12,2,000111010100,3,0.005859375,85.15164989000002,False
12,2,000110010001,1,0.001953125,85.10790215800002,False
12,2,111001101110,1,0.001953125,85.10790215800002,False
12,2,011010010011,2,0.00390625,84.875096452,False
12,2,100101101100,1,0.001953125,84.875096452,False
12,2,001010110110,4,0.0078125,84.607502913,False
12,2,101000101111,3,0.005859375,84.501942303,False
12,2,010111010000,1,0.001953125,84.501942303,False
12,2,011111010101,2,0.00390625,84.476238341,False
12,2,001110010001,1,0.001953125,84.42835557400001,False
12,2,110001101110,1,0.001953125,84.42835557400001,False
12,2,111100001000,2,0.00390625,84.28508772,False
12,2,000011110111,2,0.00390625,84.28508772,False
12,2,010010110011,2,0.00390625,84.237204953,False
12,2,100001001011,2,0.00390625,84.16076203500002,False
12,2,011110110100,1,0.001953125,84.16076203500002,False
12,2,111101001001,1,0.001953125,83.927956329,False
12,2,011111110000,3,0.005859375,83.86405080400002,False
12,2,100000001111,1,0.001953125,83.86405080400002,False
12,2,101000001010,3,0.005859375,83.83834684200002,False
12,2,001011110111,1,0.001953125,83.605541136,False
12,2,110100001000,1,0.001953125,83.605541136,False
12,2,100101001100,4,0.0078125,83.55765836900001,False
12,2,001110110000,1,0.001953125,83.51105444800001,False
12,2,010110110100,1,0.001953125,83.48121545100001,False
12,2,110101101001,1,0.001953125,83.29006483,False
12,2,001010010110,1,0.001953125,83.29006483,False
12,2,000111110001,2,0.00390625,83.188639255,False
12,2,111000001110,1,0.001953125,83.188639255,False
12,2,111100101000,1,0.001953125,82.96764963700001,False
12,2,000011010111,1,0.001953125,82.96764963700001,False
12,2,111001001111,2,0.00390625,82.83150786400002,False
12,2,011010010010,1,0.001953125,82.640357243,False
12,2,101101101000,1,0.001953125,82.614653281,False
12,2,111101101001,2,0.00390625,82.61051824600001,False
12,2,000010010110,1,0.001953125,82.61051824600001,False
12,2,110000001110,2,0.00390625,82.50909267100002,False
12,2,001111110001,2,0.00390625,82.50909267100002,False
12,2,101100101100,4,0.0078125,82.31794205,False
12,2,010011010011,1,0.001953125,82.31794205,False
12,2,110100101000,1,0.001953125,82.28810305300001,False
12,2,011111010100,1,0.001953125,82.241499132,False
12,2,110001101111,1,0.001953125,82.19361636500001,False
12,2,010010010010,1,0.001953125,81.960810659,False
12,2,100101101000,2,0.00390625,81.935106697,False
12,2,011011010011,1,0.001953125,81.63839546599999,False
