n,ejecucion,seed,pasos,mejor_valor,mejor_bitstring,valor_final,bitstring_final,movimientos_aceptados,movimientos_peores_aceptados,temperatura_inicial,temperatura_final,runtime_seconds
10,33,10002059,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,549,271,44.85701068,0.04470227006500631,0.0741621170000144
10,34,10002060,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,552,280,44.85701068,0.04470227006500631,0.07274162299972886
10,35,10002061,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,533,265,44.85701068,0.04470227006500631,0.0852786880000167
10,36,10002062,2000,87.07504782800001,1000011101,81.297215198,0111101000,547,278,44.85701068,0.04470227006500631,0.06323183499989682
10,37,10002063,2000,87.07504782800001,0111100010,81.297215198,1000010111,529,258,44.85701068,0.04470227006500631,0.06162866100021347
10,38,10002064,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,505,251,44.85701068,0.04470227006500631,0.06133731699992495
10,39,10002065,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,556,280,44.85701068,0.04470227006500631,0.0598701640001309
10,40,10002066,2000,87.07504782800001,0111100010,81.297215198,1000010111,530,257,44.85701068,0.04470227006500631,0.058432570999684685
10,41,10002067,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,520,251,44.85701068,0.04470227006500631,0.07763839900007952
10,42,10002068,2000,87.07504782800001,0111100010,81.297215198,1000010111,582,279,44.85701068,0.04470227006500631,0.06844326300006287
10,43,10002069,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,510,250,44.85701068,0.04470227006500631,0.08370794499978729
10,44,10002070,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,526,253,44.85701068,0.04470227006500631,0.06633831300041493
10,45,10002071,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,523,263,44.85701068,0.04470227006500631,0.0702295989999584
10,46,10002072,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,524,260,44.85701068,0.04470227006500631,0.09090769200020077
10,47,10002073,2000,87.07504782800001,1000011101,81.297215198,1000010111,565,276,44.85701068,0.04470227006500631,0.06024105699998472
10,48,10002074,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,541,269,44.85701068,0.04470227006500631,0.07098621699969954
10,49,10002075,2000,87.07504782800001,0111100010,81.297215198,1000010111,557,276,44.85701068,0.04470227006500631,0.06572086800042598
10,50,10002076,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,546,276,44.85701068,0.04470227006500631,0.06960445400000026
10,51,10002077,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,564,282,44.85701068,0.04470227006500631,0.06052402000022994
10,52,10002078,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,479,238,44.85701068,0.04470227006500631,0.0635985979997713
10,53,10002079,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,539,267,44.85701068,0.04470227006500631,0.06892320699989796
10,54,10002080,2000,87.07504782800001,0111100010,81.297215198,1000010111,566,294,44.85701068,0.04470227006500631,0.059114116999808175
10,55,10002081,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,552,273,44.85701068,0.04470227006500631,0.07547543900000164
10,56,10002082,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,527,264,44.85701068,0.04470227006500631,0.06374658999993699
10,57,10002083,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,508,249,44.85701068,0.04470227006500631,0.07328278800014232
10,58,10002084,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,538,265,44.85701068,0.04470227006500631,0.06818257100030678
10,59,10002085,2000,87.07504782800001,0111100010,81.297215198,1000010111,538,268,44.85701068,0.04470227006500631,0.06117573599976822
10,60,10002086,2000,87.07504782800001,1000011101,81.297215198,0111101000,545,265,44.85701068,0.04470227006500631,0.056624444000135554
10,61,10002087,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,504,253,44.85701068,0.04470227006500631,0.06609144200001538
10,62,10002088,2000,87.07504782800001,0111100010,81.297215198,0111101000,516,251,44.85701068,0.04470227006500631,0.08195939699999144
10,63,10002089,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,532,267,44.85701068,0.04470227006500631,0.0678451280000445
10,64,10002090,2000,87.07504782800001,1000011101,81.297215198,1000010111,547,271,44.85701068,0.04470227006500631,0.06066099100007705
10,65,10002091,2000,87.07504782800001,0111100010,81.297215198,0111101000,531,264,44.85701068,0.04470227006500631,0.06503665199988973
10,66,10002092,2000,87.07504782800001,0111100010,81.297215198,0111101000,510,253,44.85701068,0.04470227006500631,0.10373750099961399
10,67,10002093,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,512,258,44.85701068,0.04470227006500631,0.08214647900013006
10,68,10002094,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,556,267,44.85701068,0.04470227006500631,0.0750631149999208
10,69,10002095,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,527,265,44.85701068,0.04470227006500631,0.07274636400006784
10,70,10002096,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,514,256,44.85701068,0.04470227006500631,0.06129361700004665
10,71,10002097,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,547,266,44.85701068,0.04470227006500631,0.061060694999923726
10,72,10002098,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,534,264,44.85701068,0.04470227006500631,0.07130768000024545
10,73,10002099,2000,87.07504782800001,1000011101,81.297215198,0111101000,519,256,44.85701068,0.04470227006500631,0.059587580999959755
10,74,10002100,2000,87.07504782800001,0111100010,75.252291423,1100001101,480,238,44.85701068,0.04470227006500631,0.0716681429998971
10,75,10002101,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,544,265,44.85701068,0.04470227006500631,0.0696517439996569
10,76,10002102,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,525,269,44.85701068,0.04470227006500631,0.06797338899968963
10,77,10002103,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,533,265,44.85701068,0.04470227006500631,0.061576339999646734
10,78,10002104,2000,87.07504782800001,1000011101,81.297215198,0111101000,551,274,44.85701068,0.04470227006500631,0.05919938799979718
10,79,10002105,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,554,274,44.85701068,0.04470227006500631,0.0733044680000603
10,80,10002106,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,547,279,44.85701068,0.04470227006500631,0.07613364500002717
10,81,10002107,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,520,255,44.85701068,0.04470227006500631,0.08537255900000673
10,82,10002108,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,552,272,44.85701068,0.04470227006500631,0.06692083999996612
10,83,10002109,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,491,244,44.85701068,0.04470227006500631,0.06155579899996155
10,84,10002110,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,507,251,44.85701068,0.04470227006500631,0.06901099900005647
10,85,10002111,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,529,268,44.85701068,0.04470227006500631,0.06564268700003595
10,86,10002112,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,537,272,44.85701068,0.04470227006500631,0.0562613010001769
10,87,10002113,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,519,258,44.85701068,0.04470227006500631,0.05476986699977715
10,88,10002114,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,537,260,44.85701068,0.04470227006500631,0.07057612300013716
10,89,10002115,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,523,262,44.85701068,0.04470227006500631,0.06309574400029305
10,90,10002116,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,542,275,44.85701068,0.04470227006500631,0.07052104300009887
10,91,10002117,2000,87.07504782800001,0111100010,81.297215198,0111101000,496,245,44.85701068,0.04470227006500631,0.060365057999661076
10,92,10002118,2000,87.07504782800001,1000011101,81.297215198,1000010111,539,258,44.85701068,0.04470227006500631,0.06141717799982871
10,93,10002119,2000,87.07504782800001,0111100010,81.297215198,1000010111,541,271,44.85701068,0.04470227006500631,0.0685464849998425
10,94,10002120,2000,87.07504782800001,1000011101,87.07504782800001,0111100010,517,264,44.85701068,0.04470227006500631,0.0632789149999553
10,95,10002121,2000,87.07504782800001,1000011101,87.07504782800001,1000011101,512,259,44.85701068,0.04470227006500631,0.06370084900026995
10,96,10002122,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,539,268,44.85701068,0.04470227006500631,0.07309026600023572
10,97,10002123,2000,87.07504782800001,1000011101,81.297215198,1000010111,528,262,44.85701068,0.04470227006500631,0.06701785999985077
10,98,10002124,2000,87.07504782800001,0111100010,87.07504782800001,1000011101,569,286,44.85701068,0.04470227006500631,0.06211764399995445
10,99,10002125,2000,87.07504782800001,0111100010,87.07504782800001,0111100010,522,258,44.85701068,0.04470227006500631,0.0647087089996603
12,0,12002026,2000,93.299621336,100001110101,87.521788706,100001010111,571,278,44.85701068,0.04470227006500631,0.07376174299997729
12,1,12002027,2000,91.982183253,100001111101,87.521788706,100001010111,571,291,44.85701068,0.04470227006500631,0.06708812099986972
12,2,12002028,2000,93.299621336,011110001010,91.332475666,011010010010,533,263,44.85701068,0.04470227006500631,0.07128065000006245
12,3,12002029,2000,93.299621336,100001110101,93.299621336,100001110101,563,281,44.85701068,0.04470227006500631,0.06437680599992746
12,4,12002030,2000,93.299621336,011110001010,93.299621336,011110001010,571,281,44.85701068,0.04470227006500631,0.05907210600025792
12,5,12002031,2000,93.299621336,100001110101,91.332475666,100101101101,590,288,44.85701068,0.04470227006500631,0.06745617399974435
12,6,12002032,2000,93.299621336,011110001010,87.521788706,011110101000,543,268,44.85701068,0.04470227006500631,0.06658690699987346
12,7,12002033,2000,93.299621336,100001110101,93.299621336,100001110101,583,295,44.85701068,0.04470227006500631,0.06636560300012206
12,8,12002034,2000,93.299621336,100001110101,93.299621336,011110001010,543,268,44.85701068,0.04470227006500631,0.06945555200036324
12,9,12002035,2000,93.299621336,011110001010,91.332475666,011010010010,545,268,44.85701068,0.04470227006500631,0.08577041300031851
12,10,12002036,2000,93.299621336,100001110101,87.521788706,011110101000,541,257,44.85701068,0.04470227006500631,0.06421994399988762
12,11,12002037,2000,93.299621336,011110001010,93.299621336,100001110101,569,290,44.85701068,0.04470227006500631,0.07646638799997163
12,12,12002038,2000,93.299621336,011110001010,87.521788706,100001010111,555,277,44.85701068,0.04470227006500631,0.08276000499972724
12,13,12002039,2000,91.982183253,100001111101,87.521788706,100001010111,532,262,44.85701068,0.04470227006500631,0.07696826299979875
12,14,12002040,2000,93.299621336,100001110101,93.299621336,100001110101,513,263,44.85701068,0.04470227006500631,0.06996375700009594
12,15,12002041,2000,93.299621336,100001110101,91.332475666,100101101101,564,275,44.85701068,0.04470227006500631,0.06753602500020861
12,16,12002042,2000,93.299621336,011110001010,93.299621336,011110001010,586,299,44.85701068,0.04470227006500631,0.07283205499970791
12,17,12002043,2000,93.299621336,011110001010,93.299621336,011110001010,559,278,44.85701068,0.04470227006500631,0.08053061399959915
12,18,12002044,2000,93.299621336,100001110101,87.521788706,100001010111,575,279,44.85701068,0.04470227006500631,0.06630049300019891
12,19,12002045,2000,93.299621336,011110001010,93.299621336,011110001010,524,262,44.85701068,0.04470227006500631,0.07936712499986243
12,20,12002046,2000,93.299621336,011110001010,93.299621336,011110001010,573,293,44.85701068,0.04470227006500631,0.08662976200002959
12,21,12002047,2000,93.299621336,011110001010,87.521788706,011110101000,562,269,44.85701068,0.04470227006500631,0.06810928000004424
12,22,12002048,2000,93.299621336,100001110101,93.299621336,100001110101,554,276,44.85701068,0.04470227006500631,0.0701454290001493
12,23,12002049,2000,93.299621336,011110001010,91.332475666,011010010010,546,263,44.85701068,0.04470227006500631,0.06265037000002849
12,24,12002050,2000,93.299621336,011110001010,93.299621336,011110001010,552,275,44.85701068,0.04470227006500631,0.06759431499995117
12,25,12002051,2000,93.299621336,011110001010,87.521788706,011110101000,542,271,44.85701068,0.04470227006500631,0.07451874999969732
12,26,12002052,2000,93.299621336,011110001010,93.299621336,011110001010,555,273,44.85701068,0.04470227006500631,0.06583677900016482
12,27,12002053,2000,92.62007475200001,011110001110,85.55464303599999,100101001111,529,266,44.85701068,0.04470227006500631,0.06808894999994664
12,28,12002054,2000,93.299621336,100001110101,87.521788706,100001010111,544,273,44.85701068,0.04470227006500631,0.06489235999970333
12,29,12002055,2000,93.299621336,100001110101,85.55464303599999,100101001111,559,277,44.85701068,0.04470227006500631,0.06564944699994157
12,30,12002056,2000,93.299621336,011110001010,93.299621336,011110001010,571,280,44.85701068,0.04470227006500631,0.06344049700010146
12,31,12002057,2000,93.299621336,011110001010,87.521788706,011110101000,566,273,44.85701068,0.04470227006500631,0.06999844699976165
12,32,12002058,2000,93.299621336,100001110101,93.299621336,100001110101,572,277,44.85701068,0.04470227006500631,0.07568295100008982
12,33,12002059,2000,93.299621336,011110001010,93.299621336,011110001010,547,272,44.85701068,0.04470227006500631,0.07357692100003987
12,34,12002060,2000,93.299621336,100001110101,93.299621336,100001110101,576,280,44.85701068,0.04470227006500631,0.07520728600002258
12,35,12002061,2000,93.299621336,011110001010,93.299621336,011110001010,543,271,44.85701068,0.04470227006500631,0.07576773099981438
12,36,12002062,2000,93.299621336,011110001010,87.521788706,011110101000,565,278,44.85701068,0.04470227006500631,0.07067085300013787
12,37,12002063,2000,93.299621336,011110001010,93.299621336,011110001010,544,283,44.85701068,0.04470227006500631,0.06205892499974652
12,38,12002064,2000,93.299621336,100001110101,85.55464303599999,011010110000,537,265,44.85701068,0.04470227006500631,0.065292073999899
12,39,12002065,2000,93.299621336,011110001010,93.299621336,011110001010,599,297,44.85701068,0.04470227006500631,0.07214696799974263
12,40,12002066,2000,93.299621336,011110001010,93.299621336,011110001010,565,288,44.85701068,0.04470227006500631,0.07135629999993398
12,41,12002067,2000,93.299621336,100001110101,93.299621336,100001110101,557,272,44.85701068,0.04470227006500631,0.06676452800002153
12,42,12002068,2000,93.299621336,011110001010,93.299621336,011110001010,556,281,44.85701068,0.04470227006500631,0.07592063199990662
12,43,12002069,2000,93.299621336,100001110101,91.332475666,011010010010,559,281,44.85701068,0.04470227006500631,0.08229371200013702
12,44,12002070,2000,93.299621336,100001110101,93.299621336,100001110101,558,285,44.85701068,0.04470227006500631,0.07001867799999673
12,45,12002071,2000,93.299621336,011110001010,87.521788706,011110101000,565,279,44.85701068,0.04470227006500631,0.06931412099993395
12,46,12002072,2000,90.652929082,011010010110,85.55464303599999,011010110000,585,278,44.85701068,0.04470227006500631,0.06879780700000993
12,47,12002073,2000,93.299621336,011110001010,87.521788706,011110101000,544,275,44.85701068,0.04470227006500631,0.0723027290000573
12,48,12002074,2000,93.299621336,011110001010,91.332475666,100101101101,562,279,44.85701068,0.04470227006500631,0.08300214700011566
12,49,12002075,2000,93.299621336,100001110101,93.299621336,100001110101,576,292,44.85701068,0.04470227006500631,0.06917083100006494
12,50,12002076,2000,93.299621336,011110001010,93.299621336,100001110101,555,274,44.85701068,0.04470227006500631,0.09444081300034668
12,51,12002077,2000,93.299621336,011110001010,93.299621336,011110001010,571,282,44.85701068,0.04470227006500631,0.07071363399973052
12,52,12002078,2000,93.299621336,011110001010,93.299621336,011110001010,563,279,44.85701068,0.04470227006500631,0.08771714300019084
12,53,12002079,2000,93.299621336,100001110101,93.299621336,100001110101,578,290,44.85701068,0.04470227006500631,0.08167355599971415
12,54,12002080,2000,93.299621336,100001110101,91.332475666,011010010010,551,275,44.85701068,0.04470227006500631,0.08023835099993448
12,55,12002081,2000,93.299621336,011110001010,87.521788706,011110101000,560,284,44.85701068,0.04470227006500631,0.07247682099978192
12,56,12002082,2000,93.299621336,100001110101,93.299621336,100001110101,596,302,44.85701068,0.04470227006500631,0.0725436519996947
12,57,12002083,2000,93.299621336,011110001010,93.299621336,011110001010,570,284,44.85701068,0.04470227006500631,0.06913006900003893
12,58,12002084,2000,93.299621336,100001110101,93.299621336,100001110101,564,278,44.85701068,0.04470227006500631,0.07072841499984861
12,59,12002085,2000,93.299621336,100001110101,93.299621336,100001110101,590,287,44.85701068,0.04470227006500631,0.07135977000007188
12,60,12002086,2000,93.299621336,011110001010,87.521788706,011110101000,554,275,44.85701068,0.04470227006500631,0.11660518899998351
12,61,12002087,2000,93.299621336,100001110101,93.299621336,100001110101,531,262,44.85701068,0.04470227006500631,0.09824992900030338
12,62,12002088,2000,93.299621336,011110001010,93.299621336,011110001010,517,267,44.85701068,0.04470227006500631,0.08243047300038597
12,63,12002089,2000,93.299621336,100001110101,93.299621336,100001110101,561,279,44.85701068,0.04470227006500631,0.0699404870001672
12,64,12002090,2000,93.299621336,100001110101,93.299621336,100001110101,551,277,44.85701068,0.04470227006500631,0.055331372000182455
12,65,12002091,2000,93.299621336,100001110101,93.299621336,100001110101,538,255,44.85701068,0.04470227006500631,0.06241192700008469
12,66,12002092,2000,93.299621336,011110001010,93.299621336,011110001010,511,261,44.85701068,0.04470227006500631,0.06795685899987802
12,67,12002093,2000,93.299621336,011110001010,93.299621336,011110001010,568,287,44.85701068,0.04470227006500631,0.06866544500007876
12,68,12002094,2000,93.299621336,011110001010,93.299621336,100001110101,544,281,44.85701068,0.04470227006500631,0.07218989800003328
12,69,12002095,2000,93.299621336,011110001010,93.299621336,011110001010,560,272,44.85701068,0.04470227006500631,0.07334245900028691
12,70,12002096,2000,93.299621336,011110001010,93.299621336,011110001010,538,263,44.85701068,0.04470227006500631,0.06956182399972022
12,71,12002097,2000,93.299621336,011110001010,93.299621336,011110001010,531,268,44.85701068,0.04470227006500631,0.07637929600014104
12,72,12002098,2000,92.62007475200001,011110001110,87.521788706,011110101000,609,299,44.85701068,0.04470227006500631,0.07069951399989804
12,73,12002099,2000,93.299621336,011110001010,87.521788706,011110101000,555,273,44.85701068,0.04470227006500631,0.07131339999978081
12,74,12002100,2000,93.299621336,011110001010,87.521788706,011110101000,555,274,44.85701068,0.04470227006500631,0.06653448600036427
12,75,12002101,2000,93.299621336,011110001010,91.332475666,011010010010,544,270,44.85701068,0.04470227006500631,0.06564741700003651
12,76,12002102,2000,93.299621336,100001110101,93.299621336,100001110101,540,267,44.85701068,0.04470227006500631,0.07137866100038082
12,77,12002103,2000,93.299621336,011110001010,93.299621336,011110001010,574,282,44.85701068,0.04470227006500631,0.07464846099992428
12,78,12002104,2000,93.299621336,011110001010,93.299621336,011110001010,532,262,44.85701068,0.04470227006500631,0.06635890300003666
12,79,12002105,2000,93.299621336,100001110101,93.299621336,100001110101,562,274,44.85701068,0.04470227006500631,0.06380037999997512
12,80,12002106,2000,93.299621336,100001110101,87.521788706,011110101000,553,270,44.85701068,0.04470227006500631,0.07096698700024717
12,81,12002107,2000,93.299621336,100001110101,93.299621336,100001110101,543,273,44.85701068,0.04470227006500631,0.074381307999829
12,82,12002108,2000,93.299621336,011110001010,91.332475666,011010010010,519,259,44.85701068,0.04470227006500631,0.07447129000001951
12,83,12002109,2000,90.652929082,100101101001,87.521788706,011110101000,542,273,44.85701068,0.04470227006500631,0.08399019600028623
12,84,12002110,2000,93.299621336,100001110101,93.299621336,100001110101,548,267,44.85701068,0.04470227006500631,0.06610798199972123
12,85,12002111,2000,93.299621336,011110001010,85.55464303599999,011010110000,592,292,44.85701068,0.04470227006500631,0.06596239999998943
12,86,12002112,2000,93.299621336,100001110101,93.299621336,011110001010,531,261,44.85701068,0.04470227006500631,0.06596740099985254
12,87,12002113,2000,93.299621336,011110001010,93.299621336,011110001010,543,264,44.85701068,0.04470227006500631,0.059469430000262946
12,88,12002114,2000,93.299621336,011110001010,93.299621336,100001110101,553,273,44.85701068,0.04470227006500631,0.07064080400004968
12,89,12002115,2000,93.299621336,011110001010,93.299621336,011110001010,567,280,44.85701068,0.04470227006500631,0.06457208800020453
12,90,12002116,2000,93.299621336,011110001010,93.299621336,011110001010,576,287,44.85701068,0.04470227006500631,0.06978048599967224
12,91,12002117,2000,93.299621336,100001110101,91.332475666,100101101101,557,279,44.85701068,0.04470227006500631,0.07361534100027711
12,92,12002118,2000,93.299621336,011110001010,91.332475666,011010010010,557,275,44.85701068,0.04470227006500631,0.07194205499990858
12,93,12002119,2000,93.299621336,100001110101,93.299621336,011110001010,552,272,44.85701068,0.04470227006500631,0.07190672499973516
12,94,12002120,2000,93.299621336,100001110101,93.299621336,100001110101,572,289,44.85701068,0.04470227006500631,0.0700102880000486
12,95,12002121,2000,93.299621336,011110001010,93.299621336,011110001010,546,273,44.85701068,0.04470227006500631,0.08942864799973904
12,96,12002122,2000,93.299621336,100001110101,87.521788706,011110101000,561,291,44.85701068,0.04470227006500631,0.0666588470003262
12,97,12002123,2000,93.299621336,011110001010,93.299621336,011110001010,549,275,44.85701068,0.04470227006500631,0.07032431000016004
12,98,12002124,2000,93.299621336,011110001010,93.299621336,100001110101,539,263,44.85701068,0.04470227006500631,0.07122048900009759
12,99,12002125,2000,93.299621336,100001110101,93.299621336,100001110101,549,274,44.85701068,0.04470227006500631,0.07171422400006122
